# seed=983120 wall_start=2026-07-22 13:44:29
sim_t,x,y,yaw_deg
0.067,-0.000,-0.000,0.0
0.167,-0.000,-0.000,0.0
0.267,-0.000,-0.000,0.0
0.367,-0.000,-0.000,0.0
0.467,-0.000,-0.000,0.0
0.567,-0.000,-0.000,0.0
0.667,-0.000,-0.000,0.0
0.767,-0.000,-0.000,0.0
0.867,-0.000,-0.000,0.0
0.967,-0.000,-0.000,0.0
1.067,-0.000,-0.000,0.0
1.167,-0.000,-0.000,0.0
1.267,-0.000,-0.000,0.0
1.367,-0.000,-0.000,0.0
1.467,-0.000,-0.000,0.0
1.567,-0.000,-0.000,0.0
1.667,-0.000,-0.000,0.0
1.767,-0.000,-0.000,0.0
1.867,-0.000,-0.000,0.0
1.967,-0.000,-0.000,0.0
2.067,-0.000,-0.000,0.0
2.167,-0.000,-0.000,0.0
2.267,-0.000,-0.000,0.0
2.367,-0.000,-0.000,0.0
2.467,-0.000,-0.000,0.0
2.567,-0.000,-0.000,0.0
2.667,-0.000,-0.000,0.0
2.767,-0.000,-0.000,0.0
2.867,-0.000,-0.000,0.0
2.967,-0.000,-0.000,0.0
3.067,-0.000,-0.000,0.0
3.167,-0.000,-0.000,0.0
3.267,-0.000,-0.000,0.0
3.367,-0.000,-0.000,0.0
3.467,-0.000,-0.000,0.0
3.567,-0.000,-0.000,0.0
3.667,-0.000,-0.000,0.0
3.767,-0.000,-0.000,0.0
3.867,-0.000,-0.000,0.0
3.967,-0.000,-0.000,0.0
4.067,-0.000,-0.000,0.0
4.167,-0.000,-0.000,0.0
4.267,-0.000,-0.000,0.0
4.367,-0.000,-0.000,0.0
4.467,-0.000,-0.000,0.0
4.567,-0.000,-0.000,0.0
4.667,-0.000,-0.000,0.0
4.767,-0.000,-0.000,0.0
4.867,-0.000,-0.000,0.0
4.967,-0.000,-0.000,0.0
5.067,-0.000,-0.000,0.0
5.167,-0.000,-0.000,0.0
5.267,-0.000,-0.000,0.0
5.367,-0.000,-0.000,0.0
5.467,-0.000,-0.000,0.0
5.567,-0.000,-0.000,0.0
5.667,-0.000,-0.000,0.0
5.767,-0.000,-0.000,0.0
5.867,-0.000,-0.000,0.0
5.967,-0.000,-0.000,0.0
6.067,-0.000,-0.000,0.0
6.167,-0.000,-0.000,0.0
6.267,-0.000,-0.000,0.0
6.367,-0.000,-0.000,0.0
6.467,-0.000,-0.000,0.0
6.567,-0.000,-0.000,0.0
6.667,-0.000,-0.000,0.0
6.767,-0.000,-0.000,0.0
6.867,-0.000,-0.000,0.0
6.967,-0.000,-0.000,0.0
7.067,-0.000,-0.000,0.0
7.167,-0.000,-0.000,0.0
7.267,-0.000,-0.000,0.0
7.367,-0.000,-0.000,0.0
7.467,-0.000,-0.000,0.0
7.567,-0.000,-0.000,0.0
7.667,-0.000,-0.000,0.0
7.767,-0.000,-0.000,0.0
7.867,-0.000,-0.000,0.0
7.967,-0.000,-0.000,0.0
8.067,-0.000,-0.000,0.0
8.167,-0.000,-0.000,0.0
8.267,-0.000,-0.000,0.0
8.367,-0.000,-0.000,0.0
8.467,-0.000,-0.000,0.0
8.567,-0.000,-0.000,0.0
8.667,-0.000,-0.000,0.0
8.767,-0.000,-0.000,0.0
8.867,-0.000,-0.000,0.0
8.967,-0.000,-0.000,0.0
9.067,-0.000,-0.000,0.0
9.167,-0.000,-0.000,0.0
9.267,-0.000,-0.000,0.0
9.367,-0.000,-0.000,0.0
9.467,-0.000,-0.000,0.0
9.567,-0.000,-0.000,0.0
9.667,-0.000,-0.000,0.0
9.767,-0.000,-0.000,0.0
9.867,-0.000,-0.000,0.0
9.967,-0.000,-0.000,0.0
10.067,-0.000,-0.000,0.0
10.167,-0.000,-0.000,0.0
10.267,-0.000,-0.000,0.0
10.367,-0.000,-0.000,0.0
10.467,-0.000,-0.000,0.0
10.567,-0.000,-0.000,0.0
10.667,-0.000,-0.000,0.0
10.767,-0.000,-0.000,0.0
10.867,-0.000,-0.000,0.0
10.967,-0.000,-0.000,0.0
11.067,-0.000,-0.000,0.0
11.167,-0.000,-0.000,0.0
11.267,-0.000,-0.000,0.0
11.367,-0.000,-0.000,0.0
11.467,-0.000,-0.000,0.0
11.567,-0.000,-0.000,0.0
11.667,-0.000,-0.000,0.0
11.767,-0.000,-0.000,0.0
11.867,-0.000,-0.000,0.0
11.967,-0.000,-0.000,0.0
12.067,-0.000,-0.000,0.0
12.167,-0.000,-0.000,0.0
12.267,-0.000,-0.000,0.0
12.367,-0.000,-0.000,0.0
12.467,-0.000,-0.000,0.0
12.567,-0.000,-0.000,0.0
12.667,-0.000,-0.000,0.0
12.767,-0.000,-0.000,0.0
12.867,-0.000,-0.000,0.0
12.967,-0.000,-0.000,0.0
13.067,-0.000,-0.000,0.0
13.167,-0.000,-0.000,0.0
13.267,-0.000,-0.000,0.0
13.367,-0.000,-0.000,0.0
13.467,-0.000,-0.000,0.0
13.567,-0.000,-0.000,0.0
13.667,-0.000,-0.000,0.0
13.767,-0.000,-0.000,0.0
13.867,-0.000,-0.000,0.0
13.967,-0.000,-0.000,0.0
14.067,-0.000,-0.000,0.0
14.167,-0.000,-0.000,0.0
14.267,-0.000,-0.000,0.0
14.367,-0.000,-0.000,0.0
14.467,-0.000,-0.000,0.0
14.567,-0.000,-0.000,0.0
14.667,-0.000,-0.000,0.0
14.767,-0.000,-0.000,0.0
14.867,-0.000,-0.000,0.0
14.967,-0.000,-0.000,0.0
15.067,-0.000,-0.000,0.0
15.167,-0.000,-0.000,0.0
15.267,-0.000,-0.000,0.0
15.367,-0.000,-0.000,0.0
15.467,-0.000,-0.000,0.0
15.567,-0.000,-0.000,0.0
15.667,-0.000,-0.000,0.0
15.767,-0.000,-0.000,0.0
15.867,-0.000,-0.000,0.0
15.967,-0.000,-0.000,0.0
16.067,-0.000,-0.000,0.0
16.167,-0.000,-0.000,0.0
16.267,-0.000,-0.000,0.0
16.367,-0.000,-0.000,0.0
16.467,-0.000,-0.000,0.0
16.567,-0.000,-0.000,0.0
16.667,-0.000,-0.000,0.0
16.767,-0.000,-0.000,0.0
16.867,-0.000,-0.000,0.0
16.967,-0.000,-0.000,0.0
17.067,-0.000,-0.000,0.0
17.167,-0.000,-0.000,0.0
17.267,-0.000,-0.000,0.0
17.367,-0.000,-0.000,0.0
17.467,-0.000,-0.000,0.0
17.567,-0.000,-0.000,0.0
17.667,-0.000,-0.000,0.0
17.767,-0.000,-0.000,0.0
17.867,-0.000,-0.000,0.0
17.967,-0.000,-0.000,0.0
18.067,-0.000,-0.000,0.0
18.167,-0.000,-0.000,0.0
18.267,-0.000,-0.000,0.0
18.367,-0.000,-0.000,0.0
18.467,-0.000,-0.000,0.0
18.567,-0.000,-0.000,0.0
18.667,-0.000,-0.000,0.0
18.767,-0.000,-0.000,0.0
18.867,-0.000,-0.000,0.0
18.967,-0.000,-0.000,0.0
19.067,-0.000,-0.000,0.0
19.167,-0.000,-0.000,0.0
19.267,-0.000,-0.000,0.0
19.367,-0.000,-0.000,0.0
19.467,-0.000,-0.000,0.0
19.567,-0.000,-0.000,0.0
19.667,-0.000,-0.000,0.0
19.767,-0.000,-0.000,0.0
19.867,-0.000,-0.000,0.0
19.967,-0.000,-0.000,0.0
20.067,-0.000,-0.000,0.0
20.167,-0.000,-0.000,0.0
20.267,-0.000,-0.000,0.0
20.367,-0.000,-0.000,0.0
20.467,-0.000,-0.000,0.0
20.567,-0.000,-0.000,0.0
20.667,-0.000,-0.000,0.0
20.767,-0.000,-0.000,0.0
20.867,-0.000,-0.000,0.0
20.967,-0.000,-0.000,0.0
21.067,-0.000,-0.000,0.0
21.167,-0.000,-0.000,0.0
21.267,-0.000,-0.000,0.0
21.367,-0.000,-0.000,0.0
21.467,-0.000,-0.000,0.0
21.567,-0.000,-0.000,0.0
21.667,-0.000,-0.000,0.0
21.767,-0.000,-0.000,0.0
21.867,-0.000,-0.000,0.0
21.967,0.024,-0.001,-0.4
22.067,0.060,-0.001,-0.4
22.167,0.096,-0.001,-0.4
22.267,0.133,-0.002,-0.5
22.367,0.169,-0.002,-0.5
22.467,0.205,-0.003,-0.6
22.567,0.241,-0.003,-0.7
22.667,0.278,-0.004,-0.8
22.767,0.314,-0.004,-0.8
22.867,0.350,-0.005,-0.7
22.967,0.385,-0.005,-0.7
23.067,0.421,-0.006,-0.7
23.167,0.457,-0.006,-0.7
23.267,0.493,-0.007,-0.7
23.367,0.529,-0.007,-0.7
23.467,0.565,-0.007,-0.7
23.567,0.601,-0.008,-0.7
23.667,0.636,-0.008,-0.7
23.767,0.672,-0.009,-0.7
23.867,0.708,-0.009,-0.7
23.967,0.744,-0.010,-0.7
24.067,0.780,-0.010,-0.7
24.167,0.815,-0.010,-0.6
24.267,0.851,-0.010,-0.4
24.367,0.886,-0.010,-0.3
24.467,0.922,-0.010,-0.1
24.567,0.957,-0.010,0.0
24.667,0.993,-0.010,0.1
24.767,1.029,-0.009,0.2
24.867,1.065,-0.009,0.2
24.967,1.101,-0.009,0.1
25.067,1.137,-0.009,0.1
25.167,1.174,-0.009,0.1
25.267,1.210,-0.009,0.1
25.367,1.246,-0.009,0.1
25.467,1.282,-0.009,0.2
25.567,1.318,-0.009,0.2
25.667,1.355,-0.009,0.2
25.767,1.391,-0.008,0.2
25.867,1.427,-0.008,0.1
25.967,1.463,-0.008,0.1
26.067,1.499,-0.008,0.1
26.167,1.535,-0.008,0.1
26.267,1.572,-0.008,0.1
26.367,1.608,-0.008,0.0
26.467,1.644,-0.008,0.0
26.567,1.680,-0.009,-0.1
26.667,1.716,-0.008,0.0
