# seed=20260723013 wall_start=2026-07-28 18:10:00 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,-7.357,-7.412,-7.654,8.412,-3.299,-1.560
0.167,-0.000,-0.000,0.0,-7.351,-7.315,-7.562,8.356,-3.276,-1.479
0.267,0.009,-0.001,-0.8,-7.344,-7.218,-7.470,8.299,-3.253,-1.398
0.367,0.029,-0.006,-3.1,-7.338,-7.121,-7.377,8.243,-3.231,-1.317
0.467,0.049,-0.012,-5.4,-7.332,-7.024,-7.285,8.187,-3.208,-1.236
0.567,0.074,-0.018,-7.2,-7.326,-6.928,-7.193,8.131,-3.185,-1.155
0.667,0.097,-0.025,-9.3,-7.319,-6.831,-7.101,8.074,-3.163,-1.074
0.767,0.128,-0.033,-10.5,-7.313,-6.734,-7.009,8.018,-3.140,-0.993
0.867,0.154,-0.041,-12.2,-7.307,-6.637,-6.916,7.962,-3.118,-0.912
0.967,0.188,-0.050,-13.1,-7.301,-6.540,-6.824,7.906,-3.095,-0.832
1.067,0.216,-0.059,-14.2,-7.294,-6.444,-6.732,7.849,-3.072,-0.751
1.167,0.250,-0.070,-15.2,-7.288,-6.347,-6.640,7.793,-3.050,-0.670
1.267,0.286,-0.081,-15.6,-7.282,-6.250,-6.548,7.737,-3.027,-0.589
1.367,0.312,-0.091,-17.0,-7.276,-6.153,-6.455,7.680,-3.004,-0.508
1.467,0.345,-0.101,-17.2,-7.269,-6.056,-6.363,7.624,-2.982,-0.427
1.567,0.372,-0.111,-18.1,-7.263,-5.960,-6.271,7.568,-2.959,-0.346
1.667,0.395,-0.122,-19.5,-7.257,-5.863,-6.179,7.512,-2.936,-0.265
1.767,0.421,-0.133,-20.3,-7.251,-5.766,-6.087,7.455,-2.914,-0.184
1.867,0.446,-0.146,-21.9,-7.244,-5.669,-5.995,7.399,-2.891,-0.103
1.967,0.474,-0.162,-24.1,-7.238,-5.572,-5.902,7.343,-2.869,-0.023
2.067,0.499,-0.177,-26.0,-7.232,-5.476,-5.810,7.287,-2.846,0.058
2.167,0.518,-0.190,-27.7,-7.226,-5.379,-5.718,7.230,-2.823,0.139
2.267,0.537,-0.204,-29.4,-7.219,-5.282,-5.626,7.174,-2.801,0.220
2.367,0.559,-0.221,-31.2,-7.213,-5.185,-5.534,7.118,-2.778,0.301
2.467,0.577,-0.236,-32.8,-7.207,-5.088,-5.441,7.062,-2.755,0.382
2.567,0.596,-0.252,-34.6,-7.201,-4.992,-5.349,7.005,-2.733,0.463
2.667,0.613,-0.268,-36.5,-7.195,-4.895,-5.257,6.949,-2.710,0.544
2.767,0.620,-0.275,-37.1,-7.188,-4.798,-5.165,6.893,-2.687,0.625
2.867,0.627,-0.282,-37.9,-7.185,-4.717,-5.073,6.837,-2.665,0.705
2.967,0.631,-0.291,-40.7,-7.185,-4.620,-5.042,6.818,-2.642,0.786
3.067,0.642,-0.309,-43.8,-7.185,-4.523,-5.042,6.818,-2.620,0.867
3.167,0.667,-0.337,-45.0,-7.184,-4.426,-5.042,6.818,-2.597,0.948
3.267,0.693,-0.366,-45.9,-7.184,-4.329,-5.042,6.818,-2.578,1.016
3.367,0.719,-0.394,-46.4,-7.184,-4.232,-5.042,6.818,-2.578,1.016
3.467,0.746,-0.423,-46.7,-7.183,-4.135,-5.042,6.818,-2.578,1.016
3.567,0.772,-0.451,-46.9,-7.183,-4.038,-5.042,6.818,-2.578,1.016
